Twitter_User_Name,Twitter_Account,Twitter_User_Description,Tweet_id,Tweet_created_at,Tweet_text,char_count,word_count,question_count,exclamation_count,hashtag_count,mention_count,link_count,polarity,subjectivity,noun_ratio,verb_ratio,adj_ratio,adv_ratio,pron_ratio,unique_word_ratio,stopword_count
John Perry Barlow,JPBarlow,"I co-founded EFF, wrote songs for the Dead,ranched in Wyoming for 17 years. A weird father, a good friend, and an excellent ex",926025229238804480,2017-11-02 09:56:34,"b'RT @PradoClaudio: RT @JPBarlow The ""reality is what you can get away with"" quote was Robert Anton Wilson. Dumb of me not to remember that...'",143.0,25.0,0.0,0.0,0.0,2.0,0.0,-0.375,0.5,0.0967741935483871,0.06451612903225806,0.03225806451612903,0.0,0.12903225806451613,0.9615384615384616,4.0
John Perry Barlow,JPBarlow,"I co-founded EFF, wrote songs for the Dead,ranched in Wyoming for 17 years. A weird father, a good friend, and an excellent ex",923719747195191296,2017-10-27 01:15:24,b'I\xe2\x80\x99m in this movie- along with a terrific crew that also includes Dan Savage &amp; such. Subtle film about a topic of un\xe2\x80\xa6 https://t.co/Exm8WW4rOu',169.0,24.0,0.0,0.0,0.0,0.0,1.0,-0.1111111111111111,0.6666666666666666,0.13793103448275862,0.06896551724137931,0.10344827586206896,0.034482758620689655,0.034482758620689655,0.9117647058823529,4.0
John Perry Barlow,JPBarlow,"I co-founded EFF, wrote songs for the Dead,ranched in Wyoming for 17 years. A weird father, a good friend, and an excellent ex",920151226590773248,2017-10-17 04:55:22,b'I just connected my @klout account with my Facebook page. Update your @klout account today! https://t.co/zigaBNTPqB',118.0,16.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.21052631578947367,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.15789473684210525,0.85,0.0
John Perry Barlow,JPBarlow,"I co-founded EFF, wrote songs for the Dead,ranched in Wyoming for 17 years. A weird father, a good friend, and an excellent ex",917625332147953665,2017-10-10 05:38:22,"b""Those who believe America's greatness depends on her ability to create fear -  here or there -  are the primary enemies of that greatness.""",141.0,24.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.20689655172413793,0.10344827586206896,0.034482758620689655,0.06896551724137931,0.06896551724137931,0.9583333333333334,4.0
John Perry Barlow,JPBarlow,"I co-founded EFF, wrote songs for the Dead,ranched in Wyoming for 17 years. A weird father, a good friend, and an excellent ex",917619888734089217,2017-10-10 05:16:44,"b""Those who believe America's greatness depends on her ability to create fear at home &amp; abroad are the enemies of that very  greatness.""",140.0,23.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.2413793103448276,0.10344827586206896,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.96,4.0
John Perry Barlow,JPBarlow,"I co-founded EFF, wrote songs for the Dead,ranched in Wyoming for 17 years. A weird father, a good friend, and an excellent ex",913052995792850945,2017-09-27 14:49:32,b'I liked a @YouTube video https://t.co/FEGdmcGXuE Legendary Aircraft Douglas A-1 Skyraider | Great Planes - AllMilitaryFiles',126.0,16.0,0.0,0.0,0.0,1.0,1.0,0.8000000000000002,0.85,0.29411764705882354,0.058823529411764705,0.0,0.0,0.0,0.9473684210526315,2.0
John Perry Barlow,JPBarlow,"I co-founded EFF, wrote songs for the Dead,ranched in Wyoming for 17 years. A weird father, a good friend, and an excellent ex",901560087755366400,2017-08-26 21:40:49,"b""Trouble is, he's right... https://t.co/IcwqQszwFp""",52.0,5.0,0.0,0.0,0.0,0.0,1.0,0.042857142857142844,0.3678571428571429,0.1111111111111111,0.0,0.2222222222222222,0.0,0.1111111111111111,1.0,1.0
John Perry Barlow,JPBarlow,"I co-founded EFF, wrote songs for the Dead,ranched in Wyoming for 17 years. A weird father, a good friend, and an excellent ex",900431667604488192,2017-08-23 18:56:53,"b'Papa Elliott Dunwody VII, Mama Leah Justine Barlow &amp; 8 mo. young Whozit? on the front lawn of the Bar Cross.  https://t.co/ooSkGgeV67'",140.0,22.0,1.0,0.0,0.0,0.0,1.0,0.05,0.2,0.1,0.0,0.06666666666666667,0.0,0.0,0.9615384615384616,4.0
Jessica Banov,jessicabanov,"Features Editor @newsobserver: Food, Dining, Entertainment, Arts & more. Pop culture junkie. Foodie. I like my food in pockets. https://t.co/Tqkn8UUP1Z",1072656437195751425,2018-12-12 00:56:38,"b""RT @newsobserver: The Robeson County Sheriff's Office didn't follow up on a DNA match from a 2016 rape, the district attorney said. \n\nhttps\xe2\x80\xa6""",156.0,23.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.20689655172413793,0.06896551724137931,0.0,0.0,0.0,0.9333333333333333,5.0
Jessica Banov,jessicabanov,"Features Editor @newsobserver: Food, Dining, Entertainment, Arts & more. Pop culture junkie. Foodie. I like my food in pockets. https://t.co/Tqkn8UUP1Z",1072651942395031553,2018-12-12 00:38:46,"b'@yenergy @amermathsoc @AAASMassMedia Yay, Yen. Happy we were able to hook you in.'",84.0,13.0,0.0,0.0,0.0,3.0,0.0,0.65,0.8125,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.0,0.11764705882352941,1.0,2.0
Jessica Banov,jessicabanov,"Features Editor @newsobserver: Food, Dining, Entertainment, Arts & more. Pop culture junkie. Foodie. I like my food in pockets. https://t.co/Tqkn8UUP1Z",1072539178238402560,2018-12-11 17:10:41,"b'The chicken, and the mac and cheese, and the honey (!), are delish.\n\nhttps://t.co/JoBshPNrWS'",97.0,13.0,0.0,1.0,0.0,0.0,1.0,-0.3,0.975,0.2857142857142857,0.0,0.0,0.0,0.0,0.7777777777777778,6.0
Jessica Banov,jessicabanov,"Features Editor @newsobserver: Food, Dining, Entertainment, Arts & more. Pop culture junkie. Foodie. I like my food in pockets. https://t.co/Tqkn8UUP1Z",1072478582893621249,2018-12-11 13:09:54,b'This cover. Wow.\n\n#PersonOfTheYear https://t.co/OsZcF42KzG',63.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.9090909090909091,0.0
Jessica Banov,jessicabanov,"Features Editor @newsobserver: Food, Dining, Entertainment, Arts & more. Pop culture junkie. Foodie. I like my food in pockets. https://t.co/Tqkn8UUP1Z",1072205933747544065,2018-12-10 19:06:29,b'Who wore it better? https://t.co/3nhBhXzePB',46.0,5.0,1.0,0.0,0.0,0.0,1.0,0.5,0.5,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,1.0,1.0
Jessica Banov,jessicabanov,"Features Editor @newsobserver: Food, Dining, Entertainment, Arts & more. Pop culture junkie. Foodie. I like my food in pockets. https://t.co/Tqkn8UUP1Z",1072204756674928640,2018-12-10 19:01:49,"b'This essay on snow cream, written by @jdrewjackson in January, still holds.\n\n""Snow looks like a dessert. Of course\xe2\x80\xa6 https://t.co/cywW9uHu1B'",155.0,19.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.17391304347826086,0.08695652173913043,0.0,0.043478260869565216,0.0,0.9310344827586207,4.0
Jessica Banov,jessicabanov,"Features Editor @newsobserver: Food, Dining, Entertainment, Arts & more. Pop culture junkie. Foodie. I like my food in pockets. https://t.co/Tqkn8UUP1Z",1072204356768972801,2018-12-10 19:00:13,b'Wake County schools just added to this list.\n\nhttps://t.co/R7TdRZYX2X\n\n@WCPSS #NCSnow #ncwx',98.0,10.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.8947368421052632,1.0
Jessica Banov,jessicabanov,"Features Editor @newsobserver: Food, Dining, Entertainment, Arts & more. Pop culture junkie. Foodie. I like my food in pockets. https://t.co/Tqkn8UUP1Z",1072203968414171140,2018-12-10 18:58:41,"b'RT @newsobserver: As officials investigated the rape and murder of 13-year-old Hania Aguilar, which if a conviction occurs might qualify fo\xe2\x80\xa6'",154.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.10714285714285714,0.03571428571428571,0.0,0.03571428571428571,1.0,4.0
Jessica Banov,jessicabanov,"Features Editor @newsobserver: Food, Dining, Entertainment, Arts & more. Pop culture junkie. Foodie. I like my food in pockets. https://t.co/Tqkn8UUP1Z",1072162286473760768,2018-12-10 16:13:03,"b""This storm ain't kidding around.\n\n#NCSnow #NCwx https://t.co/9VfZbM0cOj""",76.0,7.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.8666666666666667,0.0
Jessica Banov,jessicabanov,"Features Editor @newsobserver: Food, Dining, Entertainment, Arts & more. Pop culture junkie. Foodie. I like my food in pockets. https://t.co/Tqkn8UUP1Z",1071954687417569280,2018-12-10 02:28:08,b'RT @Glenwood_South: Crocheted Snowflakes enhance the wintry look of the trees along Glenwood Avenue in Glenwood South. https://t.co/HdVJ8JO\xe2\x80\xa6',154.0,18.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2857142857142857,0.09523809523809523,0.0,0.0,0.0,0.92,4.0
Sarah Nagem,sarah_nagem,"Assistant metro editor at The News & Observer. Proud product of West Virginia. Fan of boxed wine, dogs and free food at work.",1072606696554541056,2018-12-11 21:38:59,b'Deputies seize $5 million worth of cocaine during Johnston County traffic stop https://t.co/rEqqv4SwGv',105.0,13.0,0.0,0.0,0.0,0.0,1.0,0.3,0.1,0.26666666666666666,0.13333333333333333,0.0,0.0,0.06666666666666667,1.0,1.0
Sarah Nagem,sarah_nagem,"Assistant metro editor at The News & Observer. Proud product of West Virginia. Fan of boxed wine, dogs and free food at work.",1072575540635295745,2018-12-11 19:35:11,"b""I'm heartbroken that I won't see @john_drescher every day at The N&amp;O anymore. But I am beyond thrilled for him and\xe2\x80\xa6 https://t.co/LSWhDGh5uI""",157.0,22.0,0.0,0.0,0.0,1.0,1.0,0.6,0.7,0.08,0.08,0.04,0.08,0.16,0.9090909090909091,3.0
Sarah Nagem,sarah_nagem,"Assistant metro editor at The News & Observer. Proud product of West Virginia. Fan of boxed wine, dogs and free food at work.",1072572489954410496,2018-12-11 19:23:03,"b'""President Trump, it turns out, is caught on both sides of the balance between border security and economic prosper\xe2\x80\xa6 https://t.co/udPIuyjS5m'",154.0,20.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,0.20833333333333334,0.08333333333333333,0.08333333333333333,0.0,0.041666666666666664,1.0,6.0
Sarah Nagem,sarah_nagem,"Assistant metro editor at The News & Observer. Proud product of West Virginia. Fan of boxed wine, dogs and free food at work.",1072566830500376576,2018-12-11 19:00:34,b'Former state lawmaker becomes newest Wake County school board member https://t.co/432t5NI6eB',95.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4166666666666667,0.08333333333333333,0.08333333333333333,0.0,0.0,1.0,0.0
Sarah Nagem,sarah_nagem,"Assistant metro editor at The News & Observer. Proud product of West Virginia. Fan of boxed wine, dogs and free food at work.",1072527662369959936,2018-12-11 16:24:55,b'More great stuff from @scott_fowler \nhttps://t.co/Ajqd0bQyaq',64.0,6.0,0.0,0.0,0.0,1.0,1.0,0.65,0.625,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.0,1.0,0.0
Sarah Nagem,sarah_nagem,"Assistant metro editor at The News & Observer. Proud product of West Virginia. Fan of boxed wine, dogs and free food at work.",1071167338693750785,2018-12-07 22:19:29,b'RT @newsobserver: JUST IN \nhttps://t.co/rkLDklQCbR',54.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,1.0,1.0
Sarah Nagem,sarah_nagem,"Assistant metro editor at The News & Observer. Proud product of West Virginia. Fan of boxed wine, dogs and free food at work.",1071110712586633216,2018-12-07 18:34:28,b'Stay tuned for updates on this -- UNC faculty group meets this afternoon. https://t.co/6ok8LWTCIH',100.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.125,0.0,0.0,0.0625,0.9411764705882353,2.0
Sarah Nagem,sarah_nagem,"Assistant metro editor at The News & Observer. Proud product of West Virginia. Fan of boxed wine, dogs and free food at work.",1070815024199938048,2018-12-06 22:59:31,b'Democrat McCready takes back concession in disputed 9th congressional district race https://t.co/7fWQzv7irA',110.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.0,1.0,1.0
Sarah Nagem,sarah_nagem,"Assistant metro editor at The News & Observer. Proud product of West Virginia. Fan of boxed wine, dogs and free food at work.",1070812493130461185,2018-12-06 22:49:27,"b'This guy had a whole lot of ""random thoughts"" to share, including his hatred for the media and the NFL. \n\nhttps://t.co/mWSGCge551'",134.0,21.0,0.0,0.0,0.0,0.0,1.0,-0.15,0.45,0.17857142857142858,0.10714285714285714,0.07142857142857142,0.0,0.03571428571428571,0.9615384615384616,7.0
Sarah Nagem,sarah_nagem,"Assistant metro editor at The News & Observer. Proud product of West Virginia. Fan of boxed wine, dogs and free food at work.",1070764771425873921,2018-12-06 19:39:50,b'RT @newsobserver: RUSBus \xe2\x80\x94 Raleigh Union Station Bus \xe2\x80\x94 would include six to 10 bays where local buses could collect and drop off passengers\xe2\x80\xa6',176.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.11538461538461539,0.11538461538461539,0.038461538461538464,0.0,0.0,0.84375,2.0
Kris Jenner,KrisJenner,"MOM, MANAGER, MOMAGER, LOVER OF LIFE, LOVER OF CHRIST",1072545906115993601,2018-12-11 17:37:25,"b""RT @johnlegend: Missed #ALegendaryChristmas TV special? It's coming back to your screens tomorrow night at 10/9c on @nbc! https://t.co/1J7A\xe2\x80\xa6""",154.0,19.0,1.0,1.0,1.0,2.0,1.0,0.17857142857142858,0.2857142857142857,0.36,0.08,0.0,0.04,0.08,1.0,3.0
Kris Jenner,KrisJenner,"MOM, MANAGER, MOMAGER, LOVER OF LIFE, LOVER OF CHRIST",1071990336241590275,2018-12-10 04:49:47,b'Ok west coast!! Season finale starts in 10 Mins! #KUWTK',58.0,10.0,0.0,3.0,1.0,0.0,0.0,0.9765625,0.5,0.3333333333333333,0.06666666666666667,0.0,0.0,0.0,1.0,1.0
Kris Jenner,KrisJenner,"MOM, MANAGER, MOMAGER, LOVER OF LIFE, LOVER OF CHRIST",1071974630624120833,2018-12-10 03:47:22,b'RT @khloekardashian: Kimberly believes in her self more than anybody else ever could and that is the power that she has. When everybody els\xe2\x80\xa6',154.0,24.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.07407407407407407,0.07407407407407407,0.0,0.1111111111111111,0.2222222222222222,0.9642857142857143,4.0
Kris Jenner,KrisJenner,"MOM, MANAGER, MOMAGER, LOVER OF LIFE, LOVER OF CHRIST",1071974605554778112,2018-12-10 03:47:16,b'RT @khloekardashian: Mommy guilt is real! I never understood it until I became a mother. And leaving her for just 48 hours was so incredibl\xe2\x80\xa6',154.0,25.0,0.0,1.0,0.0,1.0,0.0,0.25,0.30000000000000004,0.10344827586206896,0.10344827586206896,0.06896551724137931,0.10344827586206896,0.13793103448275862,0.9655172413793104,5.0
Kris Jenner,KrisJenner,"MOM, MANAGER, MOMAGER, LOVER OF LIFE, LOVER OF CHRIST",1071946683179708421,2018-12-10 01:56:19,"b'Keeping Up season finale starts now, east coast!! #KUWTK'",59.0,9.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.07142857142857142,0.0,1.0,0.0
Kris Jenner,KrisJenner,"MOM, MANAGER, MOMAGER, LOVER OF LIFE, LOVER OF CHRIST",1071937235954544640,2018-12-10 01:18:47,b'RT @KimKardashian: TONIGHT OUR SEASON FINALE OF KEEPING UP WITH THE KARDASHIANS ON E! https://t.co/ke8A9eMEeP',112.0,15.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,1.0,3.0
Kris Jenner,KrisJenner,"MOM, MANAGER, MOMAGER, LOVER OF LIFE, LOVER OF CHRIST",1071937201733230592,2018-12-10 01:18:39,b'RT @khloekardashian: Happy Sunday! It\xe2\x80\x99s the #KUWTK season finale tonight at 9/8c on E! \xf0\x9f\x92\x95 https://t.co/nDSRvyVBtS',141.0,16.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.23809523809523808,0.047619047619047616,0.0,0.0,0.0,1.0,3.0
Kris Jenner,KrisJenner,"MOM, MANAGER, MOMAGER, LOVER OF LIFE, LOVER OF CHRIST",1071937192484696064,2018-12-10 01:18:36,b'RT @khloekardashian: I\xe2\x80\x99ll be here tonight at 9pm EST to live tweet with you guys during the season finale! Don\xe2\x80\x99t forget to tweet with #KUWT\xe2\x80\xa6',176.0,25.0,0.0,1.0,1.0,1.0,0.0,0.17045454545454544,0.5,0.25806451612903225,0.0967741935483871,0.0,0.03225806451612903,0.06451612903225806,0.8,3.0
Kris Jenner,KrisJenner,"MOM, MANAGER, MOMAGER, LOVER OF LIFE, LOVER OF CHRIST",1071934743279616000,2018-12-10 01:08:53,b'We\xe2\x80\x99re headed to the Met Gala tonight on the season finale! #KUWTK https://t.co/wujhZe6Nb2',103.0,13.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1875,0.0625,0.0,0.0,0.0,0.95,4.0
Kris Jenner,KrisJenner,"MOM, MANAGER, MOMAGER, LOVER OF LIFE, LOVER OF CHRIST",1071934627982364672,2018-12-10 01:08:25,"b'Season finale starts in one hour, east coast!!! #KUWTK https://t.co/H4ubBuUI9E'",81.0,10.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.25,0.125,0.0,0.0,0.0,1.0,1.0
Kris Anderson,KrisAndersonTV,Father of three amazing sons & loving husband. Emmy award winning Anchor & @SolveIt7 Consumer Investigator at @7News #7News #WHDH #Boston,1072562794355220481,2018-12-11 18:44:32,b'@binnall @KaitlinMcCulley #throwback https://t.co/LoBkwksTBG',63.0,4.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0
Kris Anderson,KrisAndersonTV,Father of three amazing sons & loving husband. Emmy award winning Anchor & @SolveIt7 Consumer Investigator at @7News #7News #WHDH #Boston,1071546427896160256,2018-12-08 23:25:51,b'@NicoleOliverio @erin_carey @mrasconnews @7News I have classic moves! #epic',78.0,9.0,0.0,1.0,1.0,4.0,0.0,0.15416666666666667,0.2833333333333333,0.25,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,1.0,0.0
Kris Anderson,KrisAndersonTV,Father of three amazing sons & loving husband. Emmy award winning Anchor & @SolveIt7 Consumer Investigator at @7News #7News #WHDH #Boston,1071084052445302784,2018-12-07 16:48:32,b'Do you consider #DieHard a #Christmas movie? Hollywood Reporter did a survey and only 25% of people surveyed said y\xe2\x80\xa6 https://t.co/UQ8vTJiXdm',154.0,21.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.23076923076923078,0.15384615384615385,0.0,0.038461538461538464,0.038461538461538464,0.9642857142857143,4.0
Kris Anderson,KrisAndersonTV,Father of three amazing sons & loving husband. Emmy award winning Anchor & @SolveIt7 Consumer Investigator at @7News #7News #WHDH #Boston,1071081425343008768,2018-12-07 16:38:06,b'@marshallhook Disagree - I\xe2\x80\x99m going with Captain America: The Winter Soldier.',90.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,1.0,1.0
Kris Anderson,KrisAndersonTV,Father of three amazing sons & loving husband. Emmy award winning Anchor & @SolveIt7 Consumer Investigator at @7News #7News #WHDH #Boston,1071056234047000576,2018-12-07 14:58:00,"b'Chris Sale is now the FOURTH highest paid pitcher on the @RedSox roster. @DAVIDprice24 will make $31m next season,\xe2\x80\xa6 https://t.co/fdL2wU7siw'",153.0,20.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.125,0.08333333333333333,0.041666666666666664,0.125,0.0,0.9629629629629629,4.0
Kris Anderson,KrisAndersonTV,Father of three amazing sons & loving husband. Emmy award winning Anchor & @SolveIt7 Consumer Investigator at @7News #7News #WHDH #Boston,1070723974970204160,2018-12-06 16:57:43,b'Rest In Peace Mr. President. #Bush41 #RememberingPresidentBush https://t.co/IgcikzfL9q',89.0,8.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.0,1.0,1.0
Kris Anderson,KrisAndersonTV,Father of three amazing sons & loving husband. Emmy award winning Anchor & @SolveIt7 Consumer Investigator at @7News #7News #WHDH #Boston,1070707980675502080,2018-12-06 15:54:10,"b'. @AmakaUbakaTV needs help - she\xe2\x80\x99s stuck on 4,996 twitter followers and REALLY wants to get to 5000. Give her a fol\xe2\x80\xa6 https://t.co/gclMqlxTnB'",165.0,23.0,0.0,0.0,0.0,1.0,1.0,0.2,0.1,0.2222222222222222,0.14814814814814814,0.07407407407407407,0.0,0.037037037037037035,0.90625,5.0
Kris Anderson,KrisAndersonTV,Father of three amazing sons & loving husband. Emmy award winning Anchor & @SolveIt7 Consumer Investigator at @7News #7News #WHDH #Boston,1067433651166539778,2018-11-27 15:03:09,b'Did you buy your #Christmas tree yet? \xf0\x9f\x8e\x84 We had a real vs artificial tree debate this morning. I go with the artific\xe2\x80\xa6 https://t.co/0dVSMSy7YL',169.0,24.0,1.0,0.0,1.0,0.0,1.0,-0.8999999999999999,1.0,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.03571428571428571,0.14285714285714285,0.9705882352941176,2.0
Kris Anderson,KrisAndersonTV,Father of three amazing sons & loving husband. Emmy award winning Anchor & @SolveIt7 Consumer Investigator at @7News #7News #WHDH #Boston,1067168106274070534,2018-11-26 21:27:58,b'@binnall @clamberton7 @AmakaUbakaTV @7News @KaitlinMcCulley Mayo is the way to go!',85.0,11.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.3076923076923077,0.07692307692307693,0.0,0.0,0.0,1.0,3.0
Kris Anderson,KrisAndersonTV,Father of three amazing sons & loving husband. Emmy award winning Anchor & @SolveIt7 Consumer Investigator at @7News #7News #WHDH #Boston,1067071509922045952,2018-11-26 15:04:07,b'Help us settle a newsroom debate - do you consider #cheesecake a #cake or is it in its own category? @clamberton7 a\xe2\x80\xa6 https://t.co/wNzVviGgBG',154.0,23.0,1.0,0.0,2.0,1.0,1.0,0.6,1.0,0.2222222222222222,0.14814814814814814,0.037037037037037035,0.0,0.14814814814814814,0.9310344827586207,6.0
Michel Boyer,BoyerMichel,National Correspondent reporting for @CTVNews IG: https://t.co/hScnT0Q4TT Facebook: https://t.co/T99phgZ5SH,1072628232812457987,2018-12-11 23:04:33,b'BREAKING: Huawei exec Meng Wanzhou granted bail https://t.co/BNVGPnusjF',74.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.3,0.0,0.0,0.0,1.0,0.0
Michel Boyer,BoyerMichel,National Correspondent reporting for @CTVNews IG: https://t.co/hScnT0Q4TT Facebook: https://t.co/T99phgZ5SH,1072617925742350337,2018-12-11 22:23:36,b'RT @MrLeslieRoberts: How to Foster Empathy in Children. EQ is just as important as IQ. #empathy #parenting #raisingkids #EmotionalIntellige\xe2\x80\xa6',154.0,19.0,0.0,0.0,4.0,1.0,0.0,0.4,1.0,0.25925925925925924,0.0,0.037037037037037035,0.07407407407407407,0.0,0.9130434782608695,3.0
Michel Boyer,BoyerMichel,National Correspondent reporting for @CTVNews IG: https://t.co/hScnT0Q4TT Facebook: https://t.co/T99phgZ5SH,1072617354134212608,2018-12-11 22:21:20,b'RT @MelanieNagyCTV: Judge now going over allegations against #MengWanzhou .It is alleged #Huawei used #Skycom as an unofficial subsidiary t\xe2\x80\xa6',154.0,20.0,0.0,0.0,3.0,1.0,0.0,-0.1,0.1,0.16,0.12,0.08,0.04,0.0,1.0,2.0
Michel Boyer,BoyerMichel,National Correspondent reporting for @CTVNews IG: https://t.co/hScnT0Q4TT Facebook: https://t.co/T99phgZ5SH,1072617347591098368,2018-12-11 22:21:18,b'RT @MelanieNagyCTV: Judge says \xe2\x80\x9cMeng was arrested on a provisional warrant\xe2\x80\x9d and the requesting State (US) has not yet completed documentati\xe2\x80\xa6',176.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.08,0.16,0.08,0.04,0.0,0.8666666666666667,4.0
Michel Boyer,BoyerMichel,National Correspondent reporting for @CTVNews IG: https://t.co/hScnT0Q4TT Facebook: https://t.co/T99phgZ5SH,1072572045584752641,2018-12-11 19:21:17,b'BREAKING: CTV News has learned Canada is considering increasing travel risk levels to China for Canadians. Primary\xe2\x80\xa6 https://t.co/NqJMGGbjfg',153.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.19047619047619047,0.14285714285714285,0.0,0.0,0.0,1.0,3.0
Michel Boyer,BoyerMichel,National Correspondent reporting for @CTVNews IG: https://t.co/hScnT0Q4TT Facebook: https://t.co/T99phgZ5SH,1072520270366294017,2018-12-11 15:55:33,"b""RT @MaryNersessian: We're looking for freelance writers to work for the @CTVNews digital team. Do you have experience working at an online\xe2\x80\xa6""",153.0,22.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.0,0.07692307692307693,0.9629629629629629,4.0
Michel Boyer,BoyerMichel,National Correspondent reporting for @CTVNews IG: https://t.co/hScnT0Q4TT Facebook: https://t.co/T99phgZ5SH,1072498312610234368,2018-12-11 14:28:18,b'RT @MakeAWishEO: Aiden has arrived at the airport for a VIP tour with @RCMP_Nat_Div of the airplane the prime minister flies in. #PMAidenWi\xe2\x80\xa6',154.0,23.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.2222222222222222,0.07407407407407407,0.037037037037037035,0.0,0.0,0.9259259259259259,7.0
Michel Boyer,BoyerMichel,National Correspondent reporting for @CTVNews IG: https://t.co/hScnT0Q4TT Facebook: https://t.co/T99phgZ5SH,1072497723209859073,2018-12-11 14:25:57,b'BREAKING: @CrisisGroup says its North East Asia Senior Advisor (and former Cdn diplomat) @MichaelKovrig has been de\xe2\x80\xa6 https://t.co/NqbG3r8t0p',154.0,18.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.2727272727272727,0.045454545454545456,0.045454545454545456,0.0,0.045454545454545456,1.0,1.0
Michel Boyer,BoyerMichel,National Correspondent reporting for @CTVNews IG: https://t.co/hScnT0Q4TT Facebook: https://t.co/T99phgZ5SH,1072113661920055296,2018-12-10 12:59:50,b'Five reasons to feel great about Canada right now /via @globeandmail https://t.co/CxATUCdB32',95.0,12.0,0.0,0.0,0.0,1.0,1.0,0.5428571428571429,0.6428571428571428,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.0,1.0,1.0
Michel Boyer,BoyerMichel,National Correspondent reporting for @CTVNews IG: https://t.co/hScnT0Q4TT Facebook: https://t.co/T99phgZ5SH,1071051876332986368,2018-12-07 14:40:41,"b'We just heard from @FordNation\'s office who says it is ""categorically false"" the Ontario Premier tried to talk othe\xe2\x80\xa6 https://t.co/fHkCTZq77c'",155.0,20.0,0.0,0.0,0.0,1.0,1.0,-0.4000000000000001,0.6,0.041666666666666664,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,1.0,4.0
Andrew McMahon,andrewmcmahon,New album Upside Down Flowers ft. Ohio out now: https://t.co/SBojvVZOfF Upcoming tour dates: https://t.co/GPf5mr5ceV,1072678228123414528,2018-12-12 02:23:13,b'Taking Cecilia dress shopping - Serious business https://t.co/nmFHGdBLjt',75.0,8.0,0.0,0.0,0.0,0.0,1.0,-0.3333333333333333,0.6666666666666666,0.4444444444444444,0.0,0.1111111111111111,0.0,0.0,1.0,0.0
