Twitter_User_Name,Twitter_Account,Twitter_User_Description,Tweet_id,Tweet_created_at,Tweet_text
Kate White,katemwhite,NYTimes bestselling author of career books and suspense novels. Professional speaker. Former editor-in-chief of Cosmo. Champion of gutsy women everywhere.,1070359896728625152,2018-12-05 16:51:00,"b'Having worked with the fantastic @AmySchumer, I\xe2\x80\x99m a lifelong fan of hers (Amy, sorry your morning sickness has been\xe2\x80\xa6 https://t.co/D6G7mwkiW6'"
Kate White,katemwhite,NYTimes bestselling author of career books and suspense novels. Professional speaker. Former editor-in-chief of Cosmo. Champion of gutsy women everywhere.,1070094145404846084,2018-12-04 23:15:00,"b""I'm completely creeped out here but your responses were mostly \xe2\x80\x9cJust curious\xe2\x80\x9d for this one! Although Renee Kern did\xe2\x80\xa6 https://t.co/EaJXvYBTQC"""
Kate White,katemwhite,NYTimes bestselling author of career books and suspense novels. Professional speaker. Former editor-in-chief of Cosmo. Champion of gutsy women everywhere.,1069720685063204864,2018-12-03 22:31:00,"b""Because I just couldn't keep them all to myself until May, I'm giving away one of the early copies of Such a Perfec\xe2\x80\xa6 https://t.co/TZZLEEHIhM"""
Kate White,katemwhite,NYTimes bestselling author of career books and suspense novels. Professional speaker. Former editor-in-chief of Cosmo. Champion of gutsy women everywhere.,1068996915625320448,2018-12-01 22:35:00,"b'Are you as hooked on Netflix thrillers as I am? My most recent addiction is Deadwind, featuring a beautiful, super-\xe2\x80\xa6 https://t.co/JReh5Q1WAm'"
Brian,SmallBusBoss,"Owner of Small Business Boss the home of tips, tricks and hacks to help you to get the best from your business. Get the tools you need here.",1033377317744242688,2018-08-25 15:35:26,b'Emotional Intelligence: The secret of a successful entrepreneur - https://t.co/QHti1xTzXP https://t.co/PbGrMaOOKY'
Brian,SmallBusBoss,"Owner of Small Business Boss the home of tips, tricks and hacks to help you to get the best from your business. Get the tools you need here.",1021393527966756864,2018-07-23 13:56:08,b'eMail Management as a Home Based Business - https://t.co/Fw67cOBsWB https://t.co/VhsBMXisgi'
Brian,SmallBusBoss,"Owner of Small Business Boss the home of tips, tricks and hacks to help you to get the best from your business. Get the tools you need here.",922849177750724613,2017-10-24 15:36:04,b'20 Small Business Quotes - Inspiration from the Top Business Experts - https://t.co/3rD4Gxqv7e https://t.co/p0zpx0tAuz'
Brian,SmallBusBoss,"Owner of Small Business Boss the home of tips, tricks and hacks to help you to get the best from your business. Get the tools you need here.",900705505173176320,2017-08-24 13:05:01,b'Small Business Time Savers \xe2\x80\x93 The Amazon Dot and Echo - https://t.co/SdWN02wsMf https://t.co/8GoCq6StnC'
Brian,SmallBusBoss,"Owner of Small Business Boss the home of tips, tricks and hacks to help you to get the best from your business. Get the tools you need here.",885885477856923648,2017-07-14 15:35:31,b'What is a Sales Forecast? - And How to Fill Yours with Inspiration - https://t.co/HtOAsrwYcw https://t.co/SXdF7jxoOR'
Brian,SmallBusBoss,"Owner of Small Business Boss the home of tips, tricks and hacks to help you to get the best from your business. Get the tools you need here.",879366175234416641,2017-06-26 15:50:08,b'Sole Trader vs Limited Company - https://t.co/VlMIf4clR2 https://t.co/BI7QzoX6sv'
Brian,SmallBusBoss,"Owner of Small Business Boss the home of tips, tricks and hacks to help you to get the best from your business. Get the tools you need here.",819211558333071361,2017-01-11 15:57:10,b'Get yourself 30% + off your lurcher food bill. Great article https://t.co/jet1w0c4se'
Brian,SmallBusBoss,"Owner of Small Business Boss the home of tips, tricks and hacks to help you to get the best from your business. Get the tools you need here.",760164290489880576,2016-08-01 17:24:24,b'Small Business Insurance | More Cover and Lower Premiums - https://t.co/2tffmovA3Y https://t.co/tIjpCkUjoN'
Brian,SmallBusBoss,"Owner of Small Business Boss the home of tips, tricks and hacks to help you to get the best from your business. Get the tools you need here.",731104153288777728,2016-05-13 12:49:48,b'@RRRNetwork Thanks for taking a look at Small Business Boss the Site for everything Small Business'
Brian,SmallBusBoss,"Owner of Small Business Boss the home of tips, tricks and hacks to help you to get the best from your business. Get the tools you need here.",731104032836747264,2016-05-13 12:49:19,b'@mialomo Thanks for taking a look at Small Business Boss the Site for everything Small Business'
Subrahmanyam KVJ,SuB8u,Technology | Science | Business | Media | Internet | Life | Views Personal,1072710310862249984,2018-12-12 04:30:42,b'We have now entered an age where the privacy &amp; security of our personal data is collateral damage in a trade war\xe2\x80\xa6 https://t.co/YiSERRnZn4'
Subrahmanyam KVJ,SuB8u,Technology | Science | Business | Media | Internet | Life | Views Personal,1072710038408572928,2018-12-12 04:29:37,b'RT @SuB8u: Some acquisitions are just meant to make some people\n- rich\n- feel meaningful\n- feel smart\nThey are never meant to be a meaningf\xe2\x80\xa6'
Subrahmanyam KVJ,SuB8u,Technology | Science | Business | Media | Internet | Life | Views Personal,1072710025121054720,2018-12-12 04:29:34,"b'RT @SuB8u: Friends don\'t let friends buy Android phones.\n""Android Trojan steals money from PayPal accounts even with 2FA on""\nhttps://t.co/4\xe2\x80\xa6'"
Subrahmanyam KVJ,SuB8u,Technology | Science | Business | Media | Internet | Life | Views Personal,1072703907808333824,2018-12-12 04:05:16,b'When old-school naming conventions meet the digital age! #StoryofMyLife https://t.co/7sbLcUKVYc'
Subrahmanyam KVJ,SuB8u,Technology | Science | Business | Media | Internet | Life | Views Personal,1072692479785230337,2018-12-12 03:19:51,b'RT @Lapanosh: I am \xe2\x80\x9cwon\xe2\x80\x99t respond to a 10pm message until 5:30am\xe2\x80\x9d years old.'
Subrahmanyam KVJ,SuB8u,Technology | Science | Business | Media | Internet | Life | Views Personal,1072680130974076928,2018-12-12 02:30:47,"b'@hunterwalk Unimaginable, but true! TedX has run out of influencers \xf0\x9f\x98\xb3'"
Subrahmanyam KVJ,SuB8u,Technology | Science | Business | Media | Internet | Life | Views Personal,1072530988117438465,2018-12-11 16:38:08,"b'Friends don\'t let friends buy Android phones.\n""Android Trojan steals money from PayPal accounts even with 2FA on""\nhttps://t.co/4nBN5v77Mg'"
Subrahmanyam KVJ,SuB8u,Technology | Science | Business | Media | Internet | Life | Views Personal,1072526964722991104,2018-12-11 16:22:09,b'Some acquisitions are just meant to make some people\n- rich\n- feel meaningful\n- feel smart\nThey are never meant to\xe2\x80\xa6 https://t.co/YsE8MJsD4P'
Subrahmanyam KVJ,SuB8u,Technology | Science | Business | Media | Internet | Life | Views Personal,1072519599135043585,2018-12-11 15:52:53,"b'@benedictevans Vanishing Tweet Syndrome... \nI have the algorithmic timeline on, and it somehow increasingly feels l\xe2\x80\xa6 https://t.co/CWwstjGzWN'"
Subrahmanyam KVJ,SuB8u,Technology | Science | Business | Media | Internet | Life | Views Personal,1072516189937639426,2018-12-11 15:39:20,b'RT @mims: in 2011 IBM was worth more than Microsoft\n\nfast forward 7 short years\n\ntoday Microsoft is worth about 8x as much as IBM'
Yashar Ali 🐘,yashar,New York Magazine/HuffPost Email: currentyashar@gmail.com Direct Messages Open. Text/Call/Signal/Confide/WhatsApp: 310-795-2497,1072683131436593152,2018-12-12 02:42:42,b'RT @cher: Writing Life Story\xf0\x9f\x95\xb6Book Due Out First Part Of 2020\xf0\x9f\x8e\x89\nBio Pic To Follow \xf0\x9f\xa5\xb0'
Yashar Ali 🐘,yashar,New York Magazine/HuffPost Email: currentyashar@gmail.com Direct Messages Open. Text/Call/Signal/Confide/WhatsApp: 310-795-2497,1072676151246630913,2018-12-12 02:14:58,b'RT @johnson_carrie: Just in: Michael Flynn asks for probation not to exceed one year with minimal conditions of supervision and 200 hrs com\xe2\x80\xa6'
Yashar Ali 🐘,yashar,New York Magazine/HuffPost Email: currentyashar@gmail.com Direct Messages Open. Text/Call/Signal/Confide/WhatsApp: 310-795-2497,1072674492080644096,2018-12-12 02:08:22,"b""RT @eorden: Michael Flynn has asked a federal judge to spare him from prison time, according to his defense team's sentencing memo.\n\nHe sai\xe2\x80\xa6"""
Yashar Ali 🐘,yashar,New York Magazine/HuffPost Email: currentyashar@gmail.com Direct Messages Open. Text/Call/Signal/Confide/WhatsApp: 310-795-2497,1072673648555769857,2018-12-12 02:05:01,b'RT @mkraju: Sources confirm this - deal would essentially guarantee Pelosi one more term as speaker. If she wants an additional two years a\xe2\x80\xa6'
Yashar Ali 🐘,yashar,New York Magazine/HuffPost Email: currentyashar@gmail.com Direct Messages Open. Text/Call/Signal/Confide/WhatsApp: 310-795-2497,1072670341464551425,2018-12-12 01:51:53,b'RT @mkraju: Trump sides with MBS over view of his own CIA that the crown prince ordered the killing of an American-based journalist. The Se\xe2\x80\xa6'
Yashar Ali 🐘,yashar,New York Magazine/HuffPost Email: currentyashar@gmail.com Direct Messages Open. Text/Call/Signal/Confide/WhatsApp: 310-795-2497,1072652494482870276,2018-12-12 00:40:58,"b'RT @justinjm1: Individual-1 admits to what SDNY alleged, Cohen acted ""in coordination and at the direction of"" him. https://t.co/nueoBNClxS'"
Yashar Ali 🐘,yashar,New York Magazine/HuffPost Email: currentyashar@gmail.com Direct Messages Open. Text/Call/Signal/Confide/WhatsApp: 310-795-2497,1072652384235589633,2018-12-12 00:40:31,b'RT @mkraju: Corker to me on Kushner saying intel community still gathering info on Khashoggi murder. \xe2\x80\x9cI\xe2\x80\x99m not sure that he had access to th\xe2\x80\xa6'
Yashar Ali 🐘,yashar,New York Magazine/HuffPost Email: currentyashar@gmail.com Direct Messages Open. Text/Call/Signal/Confide/WhatsApp: 310-795-2497,1072650321812439042,2018-12-12 00:32:20,"b'RT @jeffmason1: EXCLUSIVE - @realDonaldTrump says he relied on Michael Cohen, who should have known what to do about payments to women. ""Nu\xe2\x80\xa6'"
Yashar Ali 🐘,yashar,New York Magazine/HuffPost Email: currentyashar@gmail.com Direct Messages Open. Text/Call/Signal/Confide/WhatsApp: 310-795-2497,1072650268804833281,2018-12-12 00:32:07,b'RT @jdawsey1: I thought he said he had no idea about them? https://t.co/j9tpv1Uomr'
Yashar Ali 🐘,yashar,New York Magazine/HuffPost Email: currentyashar@gmail.com Direct Messages Open. Text/Call/Signal/Confide/WhatsApp: 310-795-2497,1072649526316539906,2018-12-12 00:29:10,b'RT @jeremymbarr: it rules that in digital media today not responding to slacks from your editors immediately is a hostile protest action ht\xe2\x80\xa6'
Marcus L Endicott,mendicot,roboME2 .. (mirrored from @mendicott),1063217751110516736,2018-11-15 23:50:40,b'#digitalhuman #digitalhumans #virtualhuman #virtualhumans =&gt; @FaceMe @IPsoft @mikeseymour @QuantumCapture\xe2\x80\xa6 https://t.co/DU7qHfEEPl'
Marcus L Endicott,mendicot,roboME2 .. (mirrored from @mendicott),1062907533604450304,2018-11-15 03:17:58,b'#AmazonSumerian =&gt; 100 Best Amazon Sumerian Videos https://t.co/LznaUDpgD4 =&gt; 100 Best Amazon Sumerian Tutorials https://t.co/Wbu0T2EKEV'
Marcus L Endicott,mendicot,roboME2 .. (mirrored from @mendicott),1061805405687316480,2018-11-12 02:18:30,b'#MicrosoftStore #Windows10 =&gt; Alexa is currently not available. &lt;= #AmazonAlexa #AlexaCortana / #AmazonAustralia\xe2\x80\xa6 https://t.co/vDghqfgQFN'
Marcus L Endicott,mendicot,roboME2 .. (mirrored from @mendicott),1061031069141557248,2018-11-09 23:01:34,b'#3dhuman #3dhumans #3dpeople =&gt; @3DPeopleShop @AXYZdesign @Gobotree @humanalloy @Renderpeople =&gt; https://t.co/lfp4nN4PGD'
Marcus L Endicott,mendicot,roboME2 .. (mirrored from @mendicott),1028449336068165633,2018-08-12 01:13:24,b'Censored by Quora =&gt; Can someone guide me in making a Google Hangouts chat bot? https://t.co/s2gGWOEhLI'
Marcus L Endicott,mendicot,roboME2 .. (mirrored from @mendicott),1028448859591127041,2018-08-12 01:11:30,b'Censored by Quora =&gt; Is there any project working on a system to easily create a (limited) simulation of a real per\xe2\x80\xa6 https://t.co/RApRFLqzay'
Marcus L Endicott,mendicot,roboME2 .. (mirrored from @mendicott),1028448489187864576,2018-08-12 01:10:02,b'Censored by Quora =&gt; How are chat bots on messaging apps created? https://t.co/tJOQv4kzw1'
Marcus L Endicott,mendicot,roboME2 .. (mirrored from @mendicott),1028448161923194880,2018-08-12 01:08:44,b'Censored by Quora =&gt; Where can I buy a Twitter bot? https://t.co/YnuQ0okp6T'
Marcus L Endicott,mendicot,roboME2 .. (mirrored from @mendicott),1024806282778181632,2018-08-01 23:57:12,"b'@PTC What exactly does ""AT content"" refer to on this webpage? =&gt; https://t.co/MbbJ4MPHEd'"
Marcus L Endicott,mendicot,roboME2 .. (mirrored from @mendicott),1019726038228643840,2018-07-18 23:30:07,"b'@netsolcares I object to being continually spammed by Network Solutions, with no way to unsubscribe. This is unethi\xe2\x80\xa6 https://t.co/0xDPwai1ZC'"
John Perry Barlow,JPBarlow,"I co-founded EFF, wrote songs for the Dead,ranched in Wyoming for 17 years. A weird father, a good friend, and an excellent ex",956369807468736512,2018-01-25 03:35:05,b'WORST HOUSEWARMING GIFT EVER: Russia Considers Returning Snowden to U.S. to as a gift. to Trump! https://t.co/uMGngT3f3c'
John Perry Barlow,JPBarlow,"I co-founded EFF, wrote songs for the Dead,ranched in Wyoming for 17 years. A weird father, a good friend, and an excellent ex",943973444093345794,2017-12-21 22:36:21,b'I met my precious granddaughter today. She feels inexplicably familiar to me. https://t.co/1XlUQc1SG7'
John Perry Barlow,JPBarlow,"I co-founded EFF, wrote songs for the Dead,ranched in Wyoming for 17 years. A weird father, a good friend, and an excellent ex",926025229238804480,2017-11-02 09:56:34,"b'RT @PradoClaudio: RT @JPBarlow The ""reality is what you can get away with"" quote was Robert Anton Wilson. Dumb of me not to remember that...'"
John Perry Barlow,JPBarlow,"I co-founded EFF, wrote songs for the Dead,ranched in Wyoming for 17 years. A weird father, a good friend, and an excellent ex",923719747195191296,2017-10-27 01:15:24,b'I\xe2\x80\x99m in this movie- along with a terrific crew that also includes Dan Savage &amp; such. Subtle film about a topic of un\xe2\x80\xa6 https://t.co/Exm8WW4rOu'
John Perry Barlow,JPBarlow,"I co-founded EFF, wrote songs for the Dead,ranched in Wyoming for 17 years. A weird father, a good friend, and an excellent ex",920151226590773248,2017-10-17 04:55:22,b'I just connected my @klout account with my Facebook page. Update your @klout account today! https://t.co/zigaBNTPqB'
John Perry Barlow,JPBarlow,"I co-founded EFF, wrote songs for the Dead,ranched in Wyoming for 17 years. A weird father, a good friend, and an excellent ex",917625332147953665,2017-10-10 05:38:22,"b""Those who believe America's greatness depends on her ability to create fear -  here or there -  are the primary enemies of that greatness."""
John Perry Barlow,JPBarlow,"I co-founded EFF, wrote songs for the Dead,ranched in Wyoming for 17 years. A weird father, a good friend, and an excellent ex",917619888734089217,2017-10-10 05:16:44,"b""Those who believe America's greatness depends on her ability to create fear at home &amp; abroad are the enemies of that very  greatness."""
John Perry Barlow,JPBarlow,"I co-founded EFF, wrote songs for the Dead,ranched in Wyoming for 17 years. A weird father, a good friend, and an excellent ex",913052995792850945,2017-09-27 14:49:32,b'I liked a @YouTube video https://t.co/FEGdmcGXuE Legendary Aircraft Douglas A-1 Skyraider | Great Planes - AllMilitaryFiles'
John Perry Barlow,JPBarlow,"I co-founded EFF, wrote songs for the Dead,ranched in Wyoming for 17 years. A weird father, a good friend, and an excellent ex",901560087755366400,2017-08-26 21:40:49,"b""Trouble is, he's right... https://t.co/IcwqQszwFp"""
John Perry Barlow,JPBarlow,"I co-founded EFF, wrote songs for the Dead,ranched in Wyoming for 17 years. A weird father, a good friend, and an excellent ex",900431667604488192,2017-08-23 18:56:53,"b'Papa Elliott Dunwody VII, Mama Leah Justine Barlow &amp; 8 mo. young Whozit? on the front lawn of the Bar Cross.  https://t.co/ooSkGgeV67'"
Jessica Banov,jessicabanov,"Features Editor @newsobserver: Food, Dining, Entertainment, Arts & more. Pop culture junkie. Foodie. I like my food in pockets. https://t.co/Tqkn8UUP1Z",1072656437195751425,2018-12-12 00:56:38,"b""RT @newsobserver: The Robeson County Sheriff's Office didn't follow up on a DNA match from a 2016 rape, the district attorney said. \n\nhttps\xe2\x80\xa6"""
Jessica Banov,jessicabanov,"Features Editor @newsobserver: Food, Dining, Entertainment, Arts & more. Pop culture junkie. Foodie. I like my food in pockets. https://t.co/Tqkn8UUP1Z",1072651942395031553,2018-12-12 00:38:46,"b'@yenergy @amermathsoc @AAASMassMedia Yay, Yen. Happy we were able to hook you in.'"
Jessica Banov,jessicabanov,"Features Editor @newsobserver: Food, Dining, Entertainment, Arts & more. Pop culture junkie. Foodie. I like my food in pockets. https://t.co/Tqkn8UUP1Z",1072539178238402560,2018-12-11 17:10:41,"b'The chicken, and the mac and cheese, and the honey (!), are delish.\n\nhttps://t.co/JoBshPNrWS'"
Jessica Banov,jessicabanov,"Features Editor @newsobserver: Food, Dining, Entertainment, Arts & more. Pop culture junkie. Foodie. I like my food in pockets. https://t.co/Tqkn8UUP1Z",1072478582893621249,2018-12-11 13:09:54,b'This cover. Wow.\n\n#PersonOfTheYear https://t.co/OsZcF42KzG'
Jessica Banov,jessicabanov,"Features Editor @newsobserver: Food, Dining, Entertainment, Arts & more. Pop culture junkie. Foodie. I like my food in pockets. https://t.co/Tqkn8UUP1Z",1072205933747544065,2018-12-10 19:06:29,b'Who wore it better? https://t.co/3nhBhXzePB'
Jessica Banov,jessicabanov,"Features Editor @newsobserver: Food, Dining, Entertainment, Arts & more. Pop culture junkie. Foodie. I like my food in pockets. https://t.co/Tqkn8UUP1Z",1072204756674928640,2018-12-10 19:01:49,"b'This essay on snow cream, written by @jdrewjackson in January, still holds.\n\n""Snow looks like a dessert. Of course\xe2\x80\xa6 https://t.co/cywW9uHu1B'"
Jessica Banov,jessicabanov,"Features Editor @newsobserver: Food, Dining, Entertainment, Arts & more. Pop culture junkie. Foodie. I like my food in pockets. https://t.co/Tqkn8UUP1Z",1072204356768972801,2018-12-10 19:00:13,b'Wake County schools just added to this list.\n\nhttps://t.co/R7TdRZYX2X\n\n@WCPSS #NCSnow #ncwx'
Jessica Banov,jessicabanov,"Features Editor @newsobserver: Food, Dining, Entertainment, Arts & more. Pop culture junkie. Foodie. I like my food in pockets. https://t.co/Tqkn8UUP1Z",1072203968414171140,2018-12-10 18:58:41,"b'RT @newsobserver: As officials investigated the rape and murder of 13-year-old Hania Aguilar, which if a conviction occurs might qualify fo\xe2\x80\xa6'"
Jessica Banov,jessicabanov,"Features Editor @newsobserver: Food, Dining, Entertainment, Arts & more. Pop culture junkie. Foodie. I like my food in pockets. https://t.co/Tqkn8UUP1Z",1072162286473760768,2018-12-10 16:13:03,"b""This storm ain't kidding around.\n\n#NCSnow #NCwx https://t.co/9VfZbM0cOj"""
Jessica Banov,jessicabanov,"Features Editor @newsobserver: Food, Dining, Entertainment, Arts & more. Pop culture junkie. Foodie. I like my food in pockets. https://t.co/Tqkn8UUP1Z",1071954687417569280,2018-12-10 02:28:08,b'RT @Glenwood_South: Crocheted Snowflakes enhance the wintry look of the trees along Glenwood Avenue in Glenwood South. https://t.co/HdVJ8JO\xe2\x80\xa6'
Sarah Nagem,sarah_nagem,"Assistant metro editor at The News & Observer. Proud product of West Virginia. Fan of boxed wine, dogs and free food at work.",1072606696554541056,2018-12-11 21:38:59,b'Deputies seize $5 million worth of cocaine during Johnston County traffic stop https://t.co/rEqqv4SwGv'
Sarah Nagem,sarah_nagem,"Assistant metro editor at The News & Observer. Proud product of West Virginia. Fan of boxed wine, dogs and free food at work.",1072575540635295745,2018-12-11 19:35:11,"b""I'm heartbroken that I won't see @john_drescher every day at The N&amp;O anymore. But I am beyond thrilled for him and\xe2\x80\xa6 https://t.co/LSWhDGh5uI"""
Sarah Nagem,sarah_nagem,"Assistant metro editor at The News & Observer. Proud product of West Virginia. Fan of boxed wine, dogs and free food at work.",1072572489954410496,2018-12-11 19:23:03,"b'""President Trump, it turns out, is caught on both sides of the balance between border security and economic prosper\xe2\x80\xa6 https://t.co/udPIuyjS5m'"
Sarah Nagem,sarah_nagem,"Assistant metro editor at The News & Observer. Proud product of West Virginia. Fan of boxed wine, dogs and free food at work.",1072566830500376576,2018-12-11 19:00:34,b'Former state lawmaker becomes newest Wake County school board member https://t.co/432t5NI6eB'
Sarah Nagem,sarah_nagem,"Assistant metro editor at The News & Observer. Proud product of West Virginia. Fan of boxed wine, dogs and free food at work.",1072527662369959936,2018-12-11 16:24:55,b'More great stuff from @scott_fowler \nhttps://t.co/Ajqd0bQyaq'
Sarah Nagem,sarah_nagem,"Assistant metro editor at The News & Observer. Proud product of West Virginia. Fan of boxed wine, dogs and free food at work.",1071167338693750785,2018-12-07 22:19:29,b'RT @newsobserver: JUST IN \nhttps://t.co/rkLDklQCbR'
Sarah Nagem,sarah_nagem,"Assistant metro editor at The News & Observer. Proud product of West Virginia. Fan of boxed wine, dogs and free food at work.",1071110712586633216,2018-12-07 18:34:28,b'Stay tuned for updates on this -- UNC faculty group meets this afternoon. https://t.co/6ok8LWTCIH'
Sarah Nagem,sarah_nagem,"Assistant metro editor at The News & Observer. Proud product of West Virginia. Fan of boxed wine, dogs and free food at work.",1070815024199938048,2018-12-06 22:59:31,b'Democrat McCready takes back concession in disputed 9th congressional district race https://t.co/7fWQzv7irA'
Sarah Nagem,sarah_nagem,"Assistant metro editor at The News & Observer. Proud product of West Virginia. Fan of boxed wine, dogs and free food at work.",1070812493130461185,2018-12-06 22:49:27,"b'This guy had a whole lot of ""random thoughts"" to share, including his hatred for the media and the NFL. \n\nhttps://t.co/mWSGCge551'"
Sarah Nagem,sarah_nagem,"Assistant metro editor at The News & Observer. Proud product of West Virginia. Fan of boxed wine, dogs and free food at work.",1070764771425873921,2018-12-06 19:39:50,b'RT @newsobserver: RUSBus \xe2\x80\x94 Raleigh Union Station Bus \xe2\x80\x94 would include six to 10 bays where local buses could collect and drop off passengers\xe2\x80\xa6'
Kris Jenner,KrisJenner,"MOM, MANAGER, MOMAGER, LOVER OF LIFE, LOVER OF CHRIST",1072545906115993601,2018-12-11 17:37:25,"b""RT @johnlegend: Missed #ALegendaryChristmas TV special? It's coming back to your screens tomorrow night at 10/9c on @nbc! https://t.co/1J7A\xe2\x80\xa6"""
Kris Jenner,KrisJenner,"MOM, MANAGER, MOMAGER, LOVER OF LIFE, LOVER OF CHRIST",1071990336241590275,2018-12-10 04:49:47,b'Ok west coast!! Season finale starts in 10 Mins! #KUWTK'
Kris Jenner,KrisJenner,"MOM, MANAGER, MOMAGER, LOVER OF LIFE, LOVER OF CHRIST",1071974630624120833,2018-12-10 03:47:22,b'RT @khloekardashian: Kimberly believes in her self more than anybody else ever could and that is the power that she has. When everybody els\xe2\x80\xa6'
Kris Jenner,KrisJenner,"MOM, MANAGER, MOMAGER, LOVER OF LIFE, LOVER OF CHRIST",1071974605554778112,2018-12-10 03:47:16,b'RT @khloekardashian: Mommy guilt is real! I never understood it until I became a mother. And leaving her for just 48 hours was so incredibl\xe2\x80\xa6'
Kris Jenner,KrisJenner,"MOM, MANAGER, MOMAGER, LOVER OF LIFE, LOVER OF CHRIST",1071946683179708421,2018-12-10 01:56:19,"b'Keeping Up season finale starts now, east coast!! #KUWTK'"
Kris Jenner,KrisJenner,"MOM, MANAGER, MOMAGER, LOVER OF LIFE, LOVER OF CHRIST",1071937235954544640,2018-12-10 01:18:47,b'RT @KimKardashian: TONIGHT OUR SEASON FINALE OF KEEPING UP WITH THE KARDASHIANS ON E! https://t.co/ke8A9eMEeP'
Kris Jenner,KrisJenner,"MOM, MANAGER, MOMAGER, LOVER OF LIFE, LOVER OF CHRIST",1071937201733230592,2018-12-10 01:18:39,b'RT @khloekardashian: Happy Sunday! It\xe2\x80\x99s the #KUWTK season finale tonight at 9/8c on E! \xf0\x9f\x92\x95 https://t.co/nDSRvyVBtS'
Kris Jenner,KrisJenner,"MOM, MANAGER, MOMAGER, LOVER OF LIFE, LOVER OF CHRIST",1071937192484696064,2018-12-10 01:18:36,b'RT @khloekardashian: I\xe2\x80\x99ll be here tonight at 9pm EST to live tweet with you guys during the season finale! Don\xe2\x80\x99t forget to tweet with #KUWT\xe2\x80\xa6'
Kris Jenner,KrisJenner,"MOM, MANAGER, MOMAGER, LOVER OF LIFE, LOVER OF CHRIST",1071934743279616000,2018-12-10 01:08:53,b'We\xe2\x80\x99re headed to the Met Gala tonight on the season finale! #KUWTK https://t.co/wujhZe6Nb2'
Kris Jenner,KrisJenner,"MOM, MANAGER, MOMAGER, LOVER OF LIFE, LOVER OF CHRIST",1071934627982364672,2018-12-10 01:08:25,"b'Season finale starts in one hour, east coast!!! #KUWTK https://t.co/H4ubBuUI9E'"
Kris Anderson,KrisAndersonTV,Father of three amazing sons & loving husband. Emmy award winning Anchor & @SolveIt7 Consumer Investigator at @7News #7News #WHDH #Boston,1072562794355220481,2018-12-11 18:44:32,b'@binnall @KaitlinMcCulley #throwback https://t.co/LoBkwksTBG'
Kris Anderson,KrisAndersonTV,Father of three amazing sons & loving husband. Emmy award winning Anchor & @SolveIt7 Consumer Investigator at @7News #7News #WHDH #Boston,1071546427896160256,2018-12-08 23:25:51,b'@NicoleOliverio @erin_carey @mrasconnews @7News I have classic moves! #epic'
Kris Anderson,KrisAndersonTV,Father of three amazing sons & loving husband. Emmy award winning Anchor & @SolveIt7 Consumer Investigator at @7News #7News #WHDH #Boston,1071084052445302784,2018-12-07 16:48:32,b'Do you consider #DieHard a #Christmas movie? Hollywood Reporter did a survey and only 25% of people surveyed said y\xe2\x80\xa6 https://t.co/UQ8vTJiXdm'
Kris Anderson,KrisAndersonTV,Father of three amazing sons & loving husband. Emmy award winning Anchor & @SolveIt7 Consumer Investigator at @7News #7News #WHDH #Boston,1071081425343008768,2018-12-07 16:38:06,b'@marshallhook Disagree - I\xe2\x80\x99m going with Captain America: The Winter Soldier.'
Kris Anderson,KrisAndersonTV,Father of three amazing sons & loving husband. Emmy award winning Anchor & @SolveIt7 Consumer Investigator at @7News #7News #WHDH #Boston,1071056234047000576,2018-12-07 14:58:00,"b'Chris Sale is now the FOURTH highest paid pitcher on the @RedSox roster. @DAVIDprice24 will make $31m next season,\xe2\x80\xa6 https://t.co/fdL2wU7siw'"
Kris Anderson,KrisAndersonTV,Father of three amazing sons & loving husband. Emmy award winning Anchor & @SolveIt7 Consumer Investigator at @7News #7News #WHDH #Boston,1070723974970204160,2018-12-06 16:57:43,b'Rest In Peace Mr. President. #Bush41 #RememberingPresidentBush https://t.co/IgcikzfL9q'
Kris Anderson,KrisAndersonTV,Father of three amazing sons & loving husband. Emmy award winning Anchor & @SolveIt7 Consumer Investigator at @7News #7News #WHDH #Boston,1070707980675502080,2018-12-06 15:54:10,"b'. @AmakaUbakaTV needs help - she\xe2\x80\x99s stuck on 4,996 twitter followers and REALLY wants to get to 5000. Give her a fol\xe2\x80\xa6 https://t.co/gclMqlxTnB'"
Kris Anderson,KrisAndersonTV,Father of three amazing sons & loving husband. Emmy award winning Anchor & @SolveIt7 Consumer Investigator at @7News #7News #WHDH #Boston,1067433651166539778,2018-11-27 15:03:09,b'Did you buy your #Christmas tree yet? \xf0\x9f\x8e\x84 We had a real vs artificial tree debate this morning. I go with the artific\xe2\x80\xa6 https://t.co/0dVSMSy7YL'
Kris Anderson,KrisAndersonTV,Father of three amazing sons & loving husband. Emmy award winning Anchor & @SolveIt7 Consumer Investigator at @7News #7News #WHDH #Boston,1067168106274070534,2018-11-26 21:27:58,b'@binnall @clamberton7 @AmakaUbakaTV @7News @KaitlinMcCulley Mayo is the way to go!'
Kris Anderson,KrisAndersonTV,Father of three amazing sons & loving husband. Emmy award winning Anchor & @SolveIt7 Consumer Investigator at @7News #7News #WHDH #Boston,1067071509922045952,2018-11-26 15:04:07,b'Help us settle a newsroom debate - do you consider #cheesecake a #cake or is it in its own category? @clamberton7 a\xe2\x80\xa6 https://t.co/wNzVviGgBG'
